"Data file recorded 2012/9/8  12:39:22"
"%  Frequency(Hz)         = 16"
"%  keyboard_telem with hall effect "
"%  motorgains    = [300, 0, 300, 0, 50, 300, 0, 300, 0, 50]
"%  delta         = [8, 8, 8, 8]"
"%  intervals     = [15, 15, 15, 17]"
"% Columns: "
"% time | Rlegs | Llegs | DCR | DCL | GyroX | GryoY | GryoZ | GryoZAvg | AX | AY | AZ | RBEMF | LBEMF "
1082495,528,524,0,1343,-3738,-7322,1639,-929,268,533,570,482,459,0
1085808,529,526,1006,762,-3159,-7639,278,-887,1276,-246,-381,429,490,0
1089142,530,528,1268,181,5030,-4153,2129,-746,846,670,-311,431,521,0
1092499,532,530,1887,837,6003,-567,740,-586,-942,-913,-701,398,486,0
1095811,534,532,2318,631,1854,-1390,-795,-472,717,-188,337,359,481,0
1099146,536,534,2656,1212,6133,-4020,-2362,-421,90,-430,864,357,450,0
1102503,536,536,2131,1943,8262,-3048,-2923,-413,-102,-400,358,401,411,0
1105815,538,536,1325,2150,5306,-4016,-2787,-455,-1390,184,100,428,416,0
1109149,540,537,1006,1906,-4828,-3994,-5315,-589,-891,89,344,445,445,0
1112504,542,539,593,650,-8794,-2611,-4887,-737,247,-74,366,467,512,0
1115818,544,541,518,856,-8962,-722,-2907,-833,743,-236,-298,455,485,0
1119153,546,543,425,87,-6609,2044,-1429,-902,111,109,-69,460,526,0
1122505,548,545,1193,743,-5564,3405,-1177,-959,1088,-865,820,419,491,0
1125821,548,547,1793,500,-4851,2706,442,-939,449,226,609,403,488,0
1129155,549,549,1700,1118,-1844,1062,1967,-879,363,540,53,424,455,0
1132505,551,551,556,1081,1248,-11,1888,-850,646,427,427,485,457,0
1135824,553,553,612,1193,4486,917,2197,-792,-658,371,-15,482,451,0
1139159,555,554,237,1493,1608,2619,2303,-704,-211,747,-18,486,451,0
1142506,557,555,462,1400,1116,3359,2275,-570,1100,264,153,474,456,0
1145827,559,556,725,1043,6638,2906,3029,-385,480,-359,66,460,491,0
1149162,561,558,856,968,14123,2785,2363,-211,-442,-919,-387,453,495,0
1152505,563,560,856,1043,11015,3299,343,-87,-218,-765,-362,453,491,0
1155830,565,562,1400,556,12386,2439,-907,5,-458,119,-579,408,501,0
1159165,565,564,1231,837,3763,1566,-1949,69,815,31,-14,449,486,0
1162505,566,566,1156,1268,4112,1047,-3157,69,-714,-149,325,469,463,0
1165834,568,568,1025,837,-999,363,-3360,-15,-634,-748,535,460,470,0
1169168,570,570,1362,781,-6415,-2609,-2679,-101,-874,30,-17,442,473,0
1172506,572,572,781,556,-10192,-1636,-2977,-216,53,192,-330,473,485,0
1175837,574,574,537,68,-8213,-11,-1935,-338,-656,-46,-730,470,511,0
1179172,576,575,368,743,-11814,514,-799,-465,379,-494,278,479,491,0
1182506,578,576,893,987,-12168,394,-508,-593,1239,194,817,451,478,0
1185840,580,577,1156,1137,-9466,302,1377,-621,976,-922,423,421,470,0
1189175,581,579,1925,1062,-3546,-809,2584,-591,1829,512,791,412,474,0
1192531,582,581,1325,968,4281,-1770,2656,-517,258,300,292,444,479,0
1195843,584,583,668,1531,6631,-1795,2814,-496,20,-557,23,479,449,0
1199178,586,585,181,875,4756,-3777,2413,-443,-1563,407,-245,489,468,0
1202532,588,587,368,593,-1928,-4764,1098,-384,-174,-257,36,479,483,0
1205846,590,589,443,406,-2791,-5104,-391,-323,1662,-27,244,475,493,0
1209181,592,591,818,575,6815,-3795,1051,-198,402,-43,-165,439,484,0
1212532,594,593,1643,181,10727,-1091,1033,-79,-2048,-970,-303,411,505,0
1215849,596,593,1568,1156,5741,-990,-1740,32,-748,-1101,240,399,469,0
1219184,596,594,2075,1812,473,-3722,-2163,117,192,586,971,404,450,0
1222531,598,596,2356,2056,2612,-2750,-3194,108,-101,909,909,389,437,0
1225853,600,598,2037,2018,1673,-3496,-2218,83,-621,796,1165,406,439,0
1229188,602,600,781,1193,-1035,-4163,-3724,4,-1040,427,237,457,467,0
1232532,604,602,631,237,-5307,-3270,-3609,-122,-493,192,197,465,518,0
1235856,606,604,162,143,-7961,-811,-2172,-251,-129,156,420,474,507,0
1239190,608,606,875,0,-5078,1503,-116,-314,125,-253,261,452,528,0
1242540,609,608,1868,425,-4184,1933,886,-355,414,34,713,399,492,0
1245860,610,610,1231,687,-4883,1528,1495,-380,419,-898,143,433,462,0
1249194,612,611,1362,1887,-1197,160,2493,-373,165,-288,27,426,430,0
1252533,614,612,1175,1643,-421,763,3362,-363,-140,433,524,436,443,0
1255863,616,614,200,1156,660,2794,3410,-330,91,489,168,472,453,0
1259197,618,616,0,1212,1825,3511,4089,-213,172,-155,-114,497,450,0
1262533,620,618,0,593,2453,3489,3967,-61,715,-40,562,491,483,0
1265866,622,620,162,518,9189,2890,3392,105,-287,3,-190,474,487,0
1269201,624,622,687,462,12316,3323,2583,284,194,-174,-117,430,474,0
1272563,626,624,1137,1006,12736,3338,1273,429,-936,628,-569,422,461,0
1275869,626,626,1812,818,9104,2776,-141,509,-1283,-163,548,402,471,0
1279204,627,627,1756,1081,1136,2019,-1679,549,-93,-367,406,421,473,0
1282561,629,628,2018,1400,195,673,-2357,536,-436,-193,524,407,456,0
1285872,631,630,1962,1250,-1404,-1520,-2405,486,-336,-1086,289,394,448,0
1289206,633,632,1343,968,-2409,-6136,-2571,421,-227,590,104,427,463,0
1292561,635,634,612,350,-5516,-5873,-2743,293,111,509,-506,466,496,0
1295875,637,636,256,0,-6048,-3618,-1469,166,-701,832,-425,469,504,0
1299209,638,638,781,200,-8411,-3378,-380,71,64,88,-221,473,488,0
1302566,639,640,1156,481,-14215,-2991,-118,-20,548,91,654,453,473,0
1305878,641,642,612,350,-12634,-2205,1021,-63,1993,-693,294,466,464,0
1309213,643,643,1325,1137,-1740,-3004,1589,-48,254,-305,27,428,454,0
1312569,645,644,1175,1625,446,-4259,2298,35,168,423,811,436,428,0
1315882,647,646,200,1118,209,-4261,2414,78,366,594,429,472,439,0
1319216,649,648,256,781,509,-812,2048,110,-103,712,-296,469,457,0
1322570,651,650,0,425,353,1016,1790,220,-41,34,-46,493,476,0
1325885,653,652,0,518,416,634,1943,348,656,86,356,496,471,0
1329219,655,653,387,593,4517,381,1686,501,778,-637,-16,446,467,0
1332570,657,655,856,275,9824,444,1048,603,-194,-430,-178,421,484,0
1335888,657,656,1550,856,9824,-564,121,723,-354,-451,-98,416,469,0
1339222,658,658,1587,1475,4583,1169,-922,807,-78,220,431,430,436,0
1342571,660,660,1775,1643,1563,1495,-1281,835,-479,133,881,420,427,0
1345891,662,662,1981,1212,-85,-326,-1579,789,-333,803,1279,393,434,0
1349225,664,664,1625,837,-830,-3833,-2872,672,-110,292,657,412,454,0
1352572,666,665,406,443,-1645,-3845,-2602,544,-290,219,-29,477,491,0
1355895,668,667,12,0,-4308,-1678,-2069,401,-23,-696,-584,482,505,0
1359229,669,668,1287,162,-4001,935,-470,281,217,213,-215,446,506,0
1362571,670,669,1681,950,-3786,1651,826,200,608,14,380,425,480,0
1365898,671,670,1343,1343,-4266,1251,1336,114,713,377,631,443,459,0
1369232,673,672,1475,1381,-447,403,2123,57,64,-745,22,436,457,0
1372571,675,674,1156,2131,1606,-868,2794,38,128,385,652,453,417,0
1375901,677,676,387,912,2295,392,3203,57,-268,169,-48,478,466,0
1379235,679,678,0,1437,1817,2598,3116,115,24,-116,176,522,454,0
1382593,681,679,256,1212,194,1574,3013,214,57,189,394,485,466,0
1385904,683,680,387,1025,720,77,2925,358,886,350,394,478,492,0
1389238,685,681,818,1118,4713,1226,2857,520,1025,-130,-121,439,487,0
1392596,687,682,931,968,10175,3796,2543,675,-1103,-693,-892,433,511,0
1395907,688,683,1962,2150,6231,4773,159,760,-148,-474,-38,410,464,0
1399241,689,685,2093,1550,756,1756,-974,816,617,-1578,119,403,496,0
1402597,691,687,1981,1831,1478,-755,-1926,801,-987,488,678,409,481,0
1405911,693,689,1700,1062,279,-4641,-1721,759,793,308,1307,408,506,0
1409245,695,691,1456,987,2434,-8233,-1586,714,-1228,94,-313,421,510,0
1412597,697,693,518,725,-4847,-6254,-1320,640,-322,41,-68,471,524,0
1415914,699,695,612,0,-7457,-4210,-549,574,32,640,-261,466,557,0
1419248,700,697,931,293,-7053,-3046,689,523,-1076,230,-386,465,531,0
1422597,701,699,1456,856,-11824,-2724,1022,480,835,-218,584,437,501,0
1425917,703,701,968,968,-9569,-2139,1922,476,1626,-332,587,447,479,0
1429252,705,703,1287,1587,1692,-3776,2958,512,-995,-52,608,430,446,0
1432597,707,705,931,1868,470,-3950,3858,572,-446,96,723,449,431,0
1435920,709,707,0,893,-1450,-1780,3064,615,169,579,388,488,483,0
1439254,711,708,106,1043,1388,956,3542,693,210,-29,-84,477,491,0
1442597,713,709,237,1400,1589,1505,3951,813,346,37,156,470,472,0
1445923,715,710,181,781,2217,1427,3337,946,1262,478,-175,473,521,0
1449257,717,712,518,818,7394,3447,3106,1083,792,-259,217,455,503,0
1452597,718,714,1287,1062,12504,3193,1922,1193,-233,-1387,-640,414,490,0
1455927,719,716,1362,1587,6344,1329,860,1309,155,-376,-160,426,462,0
1459261,721,718,1512,1550,4580,873,-379,1379,-779,366,-79,418,464,0
1462598,723,720,1118,1493,468,1652,-495,1428,-569,396,351,439,467,0
1465929,725,722,1006,387,-3334,1691,-1238,1404,222,1578,1292,429,510,0
1469264,727,724,1962,256,-232,-1688,-1081,1344,334,298,748,394,517,0
1472619,728,726,1062,0,3586,-3378,-1009,1271,-417,204,-157,442,535,0
1475933,729,728,406,50,1373,-2438,-399,1192,-811,-122,-273,477,512,0
1479267,730,730,1268,687,-3088,76,322,1115,-400,701,-368,447,478,0
1482623,732,732,800,1118,-6081,1602,1587,1064,837,-1206,218,472,455,0
1485936,734,732,1156,1700,-5440,1326,2855,1056,1312,-644,352,437,440,0
1489270,736,733,631,2206,1986,-212,3524,1072,-1535,-233,-77,465,429,0
1492623,738,735,837,1700,-2330,1736,3761,1098,933,-318,426,454,456,0
1495940,740,737,237,1512,-531,3010,4002,1134,103,-160,434,470,450,0
1499273,742,739,0,1381,749,593,4644,1200,-550,-203,284,490,457,0
1502624,744,741,0,406,-2801,-842,4163,1325,1201,458,193,509,509,0
1505942,746,743,162,387,1632,-452,2786,1442,-215,576,33,474,510,0
1509277,748,745,1062,556,6755,1383,2046,1567,-769,-83,31,442,501,0
1512624,749,747,875,987,2315,2720,1327,1662,61,-468,130,436,462,0
1515946,750,747,1531,1643,478,1777,-203,1705,-41,386,7,417,459,0
1519280,752,748,2693,1718,-2690,373,-1108,1712,61,-598,250,355,471,0
1522624,754,749,2468,1043,-2961,-2978,-682,1707,1244,341,1150,367,523,0
1525949,755,751,1962,593,3139,-5478,-1314,1645,799,-420,818,410,531,0
1529284,756,753,1906,331,9796,-5641,-406,1600,-746,555,90,413,545,0
1532624,758,755,537,631,4903,-4787,231,1547,-2048,-768,-88,486,529,0
1535952,760,757,968,1812,-3445,-4439,-327,1445,671,893,-174,463,466,0
1539287,762,759,500,968,-5360,-1792,586,1342,132,91,-204,472,495,0
1542625,764,761,931,1137,-4735,-63,2250,1317,-316,-392,-751,449,486,0
1545955,766,763,856,1287,-5034,-2359,1870,1265,-833,-109,487,437,462,0
1549289,768,765,931,1156,-8580,-986,2357,1215,531,-295,612,433,469,0
1552653,769,767,1325,1043,-5881,1001,3484,1220,455,208,521,428,475,0
1555958,771,769,950,275,-168,1322,4228,1255,887,111,464,448,500,0
1559317,772,771,218,368,4479,957,4464,1334,378,-91,-319,487,495,0
1562650,773,772,462,743,4426,1848,3477,1416,1178,377,-238,490,491,0
1565961,775,774,68,875,9594,681,2233,1497,-688,240,137,495,484,0
1569319,777,775,612,1512,8603,949,1163,1549,67,-236,151,482,466,0
1572649,779,777,293,1137,8153,1009,226,1595,-563,144,-48,483,470,0
1575965,781,779,1231,1062,5984,385,-729,1606,-946,-35,115,433,474,0
1579323,783,781,1250,1325,-1701,-318,-981,1607,-1007,354,358,432,460,0
1582656,785,783,743,875,-6013,-287,-1660,1568,-229,609,281,459,484,0
1585968,787,785,518,218,-6386,909,-1668,1505,-179,-1054,-113,455,503,0
1589325,788,787,1381,162,-5032,531,-1151,1420,753,-201,1311,425,506,0
1592650,790,787,968,781,1674,-1097,-627,1311,-911,197,-35,447,505,0
1595971,791,789,256,875,-2202,-845,119,1205,-82,-370,-233,485,484,0
1599329,793,791,856,1025,-4147,1140,861,1114,-299,-17,-86,453,476,0
1602650,795,793,1268,1043,-5272,1242,2063,1053,506,302,-190,431,475,0
1605975,797,793,1231,1775,-2820,-548,3052,1004,-181,-853,366,417,452,0
1609332,799,795,875,1493,-1665,856,4556,1016,-362,-47,452,436,467,0
1612651,801,797,575,1643,-2114,1844,4256,1062,831,-352,624,452,459,0
1615977,803,799,293,893,991,400,5231,1161,490,-331,646,467,483,0
1619332,804,801,143,312,4488,-72,5019,1277,1240,-324,38,475,514,0
1622651,806,803,68,200,10504,-823,3814,1402,-171,311,-449,479,520,0
1625981,808,805,293,818,7333,-634,1395,1480,-840,248,349,467,471,0
1629343,809,807,837,1137,971,719,45,1503,311,-85,404,454,470,0
1632673,811,809,612,1287,1064,961,-164,1539,-456,-674,753,450,446,0
1635984,813,809,1643,1643,-1398,1145,-1033,1520,-686,936,258,395,459,0
1639340,815,810,2000,1100,-7246,914,-2752,1426,-455,-139,-329,376,504,0
1642676,815,812,3237,0,-9332,-981,-2997,1343,1831,504,1243,326,556,0
1645987,816,813,2843,68,1370,-4178,-2191,1256,1465,-187,567,363,559,0
1649340,818,814,1268,800,7439,-6038,-911,1157,-1088,174,199,447,536,0
1652676,820,815,1006,2075,5613,-6707,-109,1095,-1285,635,224,461,484,0
1655990,822,817,256,1962,-2524,-3525,-982,991,-608,326,-301,485,474,0
1659346,824,819,462,2243,-5777,-1330,-45,881,827,-485,-526,490,475,0
1662676,826,821,12,2281,-3559,-3001,839,775,-980,1629,288,498,457,0
1665994,828,823,1081,1475,-8756,-3340,1318,677,-336,985,392,425,484,0
1669342,829,825,1400,1062,-9739,788,2141,635,851,205,847,424,506,0
1672677,830,827,1381,387,-4630,1665,3519,675,1224,-157,266,441,542,0
1675997,832,829,556,368,489,1861,4436,777,1274,-138,512,469,527,0
1679341,834,831,68,406,9669,1527,3345,875,412,-161,-157,495,525,0
1682677,836,833,275,612,14843,2192,2134,964,-1843,-257,-372,484,514,0
1686000,838,835,0,818,6342,286,970,1025,326,145,89,489,487,0
1689341,840,837,68,912,6112,57,-456,1063,-568,-53,148,479,482,0
1692677,842,839,762,575,5399,-721,-1312,1074,-542,-245,721,442,500,0
1696003,844,840,818,1250,2777,-2399,-372,1098,-719,558,227,439,496,0
1699342,846,842,912,556,-2477,-1889,-1161,1082,-337,1145,169,434,517,0
1702677,847,843,968,1025,-4511,-134,-2029,1015,191,-649,-135,431,492,0
1706007,848,845,1081,143,-4399,301,-1119,953,39,-276,-67,441,539,0
1709363,850,847,1100,650,-4850,324,-933,859,969,359,266,440,512,0
1712699,852,848,1400,1325,-1118,2233,-326,753,129,-370,273,424,492,0
1716009,854,849,743,1831,-870,1460,245,619,-352,-472,-496,443,465,0
1719367,856,851,650,1681,-1163,-344,251,494,-1159,96,-254,448,473,0
1722702,858,853,425,1887,-7897,2432,751,354,-648,-107,332,460,462,0
1726013,859,855,1643,1512,-9837,3861,2616,278,610,327,664,411,466,0
1729367,860,857,1531,725,-4815,2440,3992,284,875,60,893,417,508,0
1732703,862,859,1268,593,1452,1721,5519,413,1082,25,479,431,515,0
1736017,864,861,875,518,10927,1945,3607,524,521,71,87,436,503,0
1739367,866,863,575,575,14712,2249,2459,606,-1519,302,-148,452,500,0
1742703,868,865,612,1550,5418,1959,2187,707,-1127,205,-492,450,448,0
1746019,870,867,0,1831,-3651,1907,94,796,-432,-492,824,483,433,0
1749367,872,867,743,1906,-3076,737,-955,860,170,387,1035,427,445,0
1752703,873,869,2168,1062,-2581,3,-1837,871,-77,-205,433,367,490,0
1756023,874,871,2243,162,-3101,1642,-1931,839,-63,368,-45,379,538,0
1759367,876,873,2243,50,-2459,2929,-2037,779,-681,462,-186,379,544,0
1762703,878,875,2337,218,-4456,-1082,-1048,776,1004,-442,705,358,519,0
1766025,878,877,2393,537,-2544,-9383,-166,773,1725,414,702,387,502,0
1769368,880,879,1475,1550,3950,-9603,-1357,704,415,1003,109,436,448,0
1772704,882,881,725,1362,9786,-4485,642,683,-763,377,87,476,458,0
1776029,884,883,293,1418,6622,-3294,2426,692,-141,313,-167,483,439,0
1779368,886,884,256,2262,6799,-7762,2708,666,-1128,55,-490,485,410,0
1782704,888,885,500,1981,-1427,-6278,2133,595,-572,656,414,472,441,0
1786032,890,887,575,837,-4311,-291,3034,585,118,-818,205,452,486,0
1789390,892,889,650,425,-3988,-1202,3520,628,-323,52,-50,448,508,0
1792704,894,891,631,425,-5548,179,4431,736,1300,-69,-188,449,508,0
1796035,895,893,1418,350,4165,1504,3899,872,752,-483,350,423,496,0
1799394,896,895,818,950,7858,53,3248,1015,-229,-103,-47,455,464,0
1802728,898,897,406,931,6506,-1410,3231,1127,-287,-107,-66,477,465,0
1806038,900,899,406,1212,3181,-877,970,1194,-803,-519,6,461,434,0
1809393,902,900,593,1437,-1507,-1441,245,1265,339,-6,832,451,438,0
1812727,904,901,893,1006,-1203,-2561,-313,1290,83,459,625,435,477,0
1816041,906,903,1175,556,-344,-3050,258,1328,-591,1004,-189,420,501,0
1819394,908,905,1306,0,-4254,172,196,1344,22,-28,159,413,537,0
1822728,909,907,1118,293,-4575,855,-46,1335,-669,-2048,-274,423,499,0
1826045,910,909,1756,518,-8427,-1778,244,1335,597,1305,29,405,487,0
1829394,912,911,1812,931,-6530,430,329,1321,1198,342,62,402,465,0
1832728,914,913,1737,1062,-1867,3709,12,1240,870,-273,768,406,458,0
1836048,916,915,1006,1343,3790,418,634,1135,-659,-130,590,429,427,0
1839395,918,916,87,1287,3407,-2465,-405,950,-282,241,-234,478,446,0
1842729,920,917,425,1212,16,1541,-590,819,-230,-234,11,460,466,0
1846051,921,919,1156,1737,-2479,4802,923,771,138,-825,186,453,438,0
1849395,922,921,1250,762,-3110,4037,2458,779,640,-71,289,432,474,0
1852728,924,923,1100,800,-1163,4207,3607,889,274,424,141,440,472,0
1856055,926,925,1212,312,6154,6299,3838,1039,-132,-151,-146,418,482,0
1859395,928,927,725,593,9171,5702,2694,1180,-115,-423,276,444,467,0
1862736,930,929,518,1062,7408,3750,1609,1291,-978,-356,-106,455,442,0
1866057,932,929,162,1437,635,3582,329,1365,-982,-199,444,458,438,0
1869417,934,930,125,1643,-4233,2318,-343,1387,-154,-228,771,460,443,0
1872729,935,932,1512,1343,-5163,1354,-1037,1360,55,-680,662,402,459,0
1876061,936,934,1925,631,-2483,1778,-2765,1316,-88,96,151,380,481,0
1879420,938,936,2206,968,-966,2670,-1101,1261,626,346,224,381,479,0
1882753,940,938,1962,0,1354,3120,-1073,1152,-992,437,137,378,519,0
1886064,941,940,2375,518,1677,-3461,-503,1052,-264,-673,980,388,487,0
1889420,942,942,1475,875,-1264,-8858,-1164,949,599,-109,-152,436,468,0
1892763,944,943,893,1343,722,-9032,-1422,809,-53,-187,-221,467,459,0
1896068,946,944,12,1268,135,-7783,984,730,472,-684,347,498,463,0
1899420,948,945,0,2131,1597,-9790,2240,662,-280,55,-228,532,433,0
1902756,950,947,0,2262,1069,-12789,2559,620,-1022,2047,-302,503,426,0
1906070,952,949,575,1268,-9326,-5483,1311,559,210,615,32,452,463,0
1909421,954,951,893,350,-6360,-2368,1081,492,-454,-397,281,435,512,0
1912762,956,953,1287,668,-5895,-2544,1920,522,-311,-860,13,414,495,0
1916074,957,955,1775,0,-4223,-488,2188,582,2047,446,609,388,517,0
1919421,958,957,1587,106,5732,719,2471,669,-709,223,433,414,509,0
1922763,960,959,875,893,8448,365,2200,730,-803,-317,-151,452,467,0
1926077,962,960,556,1718,6278,869,1581,773,-50,-648,170,453,439,0
1929421,964,961,237,1868,5838,-221,266,783,-1294,-32,-363,470,431,0
1932762,966,963,425,1343,-591,-870,-706,753,117,-518,499,460,459,0
1936080,968,965,368,631,-524,-2711,-636,723,395,667,638,447,481,0
1939428,970,967,1456,256,2192,-3490,-354,712,-521,-786,213,405,517,0
1942763,971,969,1550,706,852,-2248,98,695,184,295,498,400,477,0
1946083,972,971,1306,256,-1057,-511,-48,706,-518,-298,-1006,429,501,0
1949421,974,973,2093,856,-4041,-294,419,738,649,1083,62,387,469,0
1952763,976,975,1137,968,-2275,2049,369,720,1111,458,364,422,447,0
1956086,978,976,743,2056,4171,3856,825,669,-953,-528,578,443,421,0
1959443,980,977,0,1943,1301,2656,922,586,-933,23,296,490,427,0
1962763,982,979,518,1362,-3980,5042,-537,449,-6,57,266,455,458,0
1966090,983,981,931,1362,1088,7284,847,391,-592,270,-241,449,442,0
1969452,984,983,1250,1137,-4452,6030,1838,398,-718,-176,-510,448,470,0
1972763,986,985,1268,612,-8832,6400,3388,494,2047,-1029,300,431,482,0
1976093,988,987,1737,0,7109,5707,3299,608,-206,213,171,390,507,0
1979446,990,989,1456,293,7581,5445,2940,732,144,113,215,405,483,0
1982764,992,990,818,1137,7093,5010,2767,905,-527,-250,597,439,454,0
1986096,994,991,275,1100,2504,4440,1255,978,-914,-432,328,468,456,0
1989447,995,993,200,2393,-3166,3794,411,1025,-859,-789,456,472,387,0
1992789,996,995,912,1531,-8752,3349,-563,1023,642,420,431,450,433,0
1996099,998,997,1381,912,-5482,4161,-2226,990,1149,354,496,409,450,0
1999447,1000,999,2018,106,429,3548,-2130,968,-134,503,396,375,493,0
2002789,1002,1001,1700,125,1826,3517,548,954,-196,-1114,847,392,492,0
2006102,1003,1002,2093,1231,4033,785,328,894,-552,-559,329,387,465,0
2009448,1004,1003,2000,1737,-962,-2718,276,823,263,-319,2,408,438,0
2012790,1006,1005,1043,1193,-8030,-8240,-725,759,866,277,490,443,451,0
2016105,1008,1007,781,818,809,-9077,-140,721,24,-543,-44,457,471,0
2019448,1010,1009,481,556,1412,-10781,737,684,-275,-512,350,473,485,0
2022790,1012,1011,331,575,3265,-14585,1746,670,218,-522,-38,481,484,0
2026109,1014,1013,0,518,5576,-16603,1906,653,-1115,891,-712,495,471,0
2029448,1016,1015,275,481,-1690,-10996,1411,628,-424,341,106,468,473,0
2032790,1018,1017,143,0,-3541,-5711,551,596,461,-331,413,475,510,0
2036112,1020,1018,387,0,-2831,-6125,255,595,893,-208,-219,446,509,0
2039470,1020,1020,1700,106,3069,-5277,1038,650,-149,222,113,408,493,0
2042790,1021,1021,1606,1062,4271,-2705,470,685,63,-305,571,429,458,0
2046116,1023,1023,912,1381,2665,-2133,440,709,1,-138,270,450,425,0
2049473,1025,1025,612,1625,1878,-1661,-646,686,-445,-492,636,466,412,0
2052791,1027,1027,312,1493,716,-2956,-1517,640,-51,281,322,482,419,0
2056118,1029,1029,293,1493,-2009,-4288,-1798,571,-111,78,474,467,435,0
2059473,1031,1030,950,0,-2880,-5771,-2005,497,-44,706,793,432,505,0
2062791,1033,1031,1025,237,-1469,-6617,-1614,421,-709,818,-209,428,502,0
2066122,1035,1032,1756,912,-3635,-4932,-1068,358,947,780,385,421,482,0
2069474,1035,1034,1981,818,-3290,-2844,-693,353,725,1301,13,409,487,0
2072791,1037,1036,1100,1043,-1983,1219,29,328,984,-172,385,440,459,0
2076125,1039,1038,1175,2187,2837,1199,395,283,-799,903,612,436,398,0
2079474,1041,1040,856,1943,326,3069,788,202,-281,963,479,453,411,0
2082815,1043,1040,406,2318,-1500,8578,625,118,273,591,355,477,423,0
2086128,1045,1041,462,2412,1022,10679,1298,67,-684,1126,-40,458,418,0
2089475,1047,1043,50,2018,-915,12021,871,7,-194,794,60,480,439,0
2092818,1049,1045,425,1287,-4974,13947,1886,27,-275,-445,-83,460,478,0
2096131,1049,1047,1437,462,-7159,16143,3155,113,1827,-1154,3,422,506,0
2099474,1051,1049,1831,368,1426,15524,4251,263,-817,-346,-219,401,511,0
2102819,1053,1051,1737,687,5796,12814,1605,383,-225,-427,9,406,494,0
2106135,1055,1053,968,1250,7599,11186,1993,512,143,20,-150,431,464,0
2109475,1057,1053,612,1456,9393,10431,1745,549,-1678,-472,229,450,469,0
2112819,1058,1054,1287,2000,300,9468,1111,574,-876,-533,926,430,456,0
2116138,1059,1056,612,2112,-3024,8736,-435,552,1269,1337,904,466,434,0
2119496,1061,1058,2093,1700,-723,9913,-1754,519,1339,345,392,387,456,0
2122820,1063,1060,2956,1418,5883,9049,-232,517,461,-239,1197,341,471,0
2126141,1065,1062,2525,1681,8464,7288,91,496,-390,-2004,875,380,457,0
2129498,1065,1063,2468,2431,7524,2900,-54,440,-2048,-1486,-870,399,433,0
2132821,1067,1064,1100,1962,-4249,-6825,-1425,336,147,-1452,-50,456,458,0
2136144,1069,1066,593,1681,-4716,-12164,-868,265,624,-506,290,483,473,0
2139498,1071,1068,0,1418,144,-14252,416,261,154,-613,-53,517,487,0
2142820,1073,1070,218,875,4415,-17604,-170,247,-781,-556,-201,503,516,0
2146147,1075,1072,0,481,757,-20328,-383,203,-625,-325,-805,513,521,0
2149498,1077,1074,0,50,-4168,-19804,-792,163,-173,498,-569,518,544,0
2152820,1079,1076,987,631,-2363,-13930,-1108,115,1307,634,-318,446,513,0
2156150,1081,1078,1306,1025,2765,-12426,-170,130,-1316,-1007,342,429,492,0
2159498,1083,1080,1025,818,-2211,-12458,-850,151,67,-352,-544,428,487,0
2162820,1085,1082,275,781,-1349,-10570,-1033,175,657,56,199,468,489,0
2166153,1087,1084,950,875,2206,-10582,-940,208,-794,75,380,432,468,0
2169499,1087,1086,1231,575,-1760,-11206,-821,233,297,221,106,433,484,0
2172828,1088,1088,987,406,-1993,-12592,-1768,211,737,17,263,462,493,0
2176157,1089,1089,875,743,1918,-13645,-2175,165,406,-147,330,468,491,0
2179499,1091,1091,575,125,4347,-14149,-2583,83,-92,-369,-15,484,508,0
2182826,1093,1092,1156,725,5215,-15686,-1761,16,-1370,492,-166,453,492,0
2186160,1095,1093,931,987,172,-15509,-1128,-43,-1268,163,-383,449,478,0
2189499,1097,1095,1287,1100,-7249,-13614,-2292,-135,2047,1283,103,446,488,0
2192829,1099,1097,2168,1212,747,-4814,-1527,-223,-445,2047,2047,383,466,0
2196163,1099,1099,2637,2075,1080,3163,-1573,-299,-104,525,2047,390,420,0
2199499,1100,1101,2262,1643,220,8927,-1328,-400,-116,695,304,426,443,0
2202832,1102,1101,2337,3256,-6,11716,-1564,-547,-413,1903,-9,422,389,0
2206166,1104,1103,1625,2918,-1380,15712,-2609,-761,-635,99,-392,444,391,0
2209524,1106,1105,912,3106,-1859,16893,-2644,-894,11,-237,121,482,381,0
2212835,1108,1105,781,1943,-3020,16849,-1651,-1008,-289,317,-491,489,475,0
2216170,1110,1106,1343,2187,-6188,17494,-1312,-1104,-251,27,-256,459,462,0
2219527,1111,1108,1812,1606,-9259,19310,758,-1115,1892,-967,-459,434,493,0
2222838,1112,1110,1793,1700,-2051,19123,2977,-1008,-397,312,-516,451,488,0
2226173,1114,1112,1343,1550,-1238,19655,495,-938,512,-65,-49,459,480,0
2229527,1116,1114,893,1381,-737,17580,-166,-936,592,-396,-116,483,489,0
2232842,1118,1116,1100,725,1097,14853,-96,-942,-687,-80,517,472,524,0
2236176,1120,1118,893,350,935,13923,-453,-954,273,459,589,467,528,0
2239532,1122,1120,1531,987,3158,13411,-2066,-974,-351,556,854,433,494,0
2242845,1124,1122,1587,1118,2317,12764,-1850,-1005,-1110,988,149,430,487,0
2246179,1126,1124,1343,500,5,13704,-1008,-1049,-787,2047,-47,427,504,0
2249539,1128,1126,2018,1062,-8190,18102,-2568,-1124,2047,68,1570,407,490,0
